dam_name,day,daily_storage_volume,daily_regulated_releases,daily_spill_volume
Burrendong,22/10/1976,1255000,0,26958
Burrendong,23/10/1976,1261600,0,28358
Burrendong,24/10/1976,1263800,0,19400
Burrendong,25/10/1976,1265500,485.4,10388.58
Burrendong,26/10/1976,1268200,0.9,8603.84188
Burrendong,27/10/1976,1271300,0.3,7838.93686
Burrendong,28/10/1976,1274000,0,7150.1
Burrendong,29/10/1976,1275900,0,8186
Burrendong,30/10/1976,1276700,0.7,4929.54908
Burrendong,31/10/1976,1276900,491.9,3848.46
Burrendong,01/11/1976,1273900,3486.5,3290.4
Burrendong,02/11/1976,1270800,3830.8,2983.3
Burrendong,03/11/1976,1266500,4642.8,2921.5
Burrendong,04/11/1976,1261600,5410.5,2640.6
Burrendong,05/11/1976,1256000,5712.7,2250.9
Burrendong,06/11/1976,1250000,6102.8,1989
Burrendong,07/11/1976,1243500,6435.1,1765.5
Burrendong,08/11/1976,1237000,6488.3,1578
Burrendong,09/11/1976,1230400,6512,1439.3
Burrendong,10/11/1976,1224200,6568.5,1358.5
Burrendong,11/11/1976,1218200,6622.4,1291.7
Burrendong,12/11/1976,1211400,6647.6,1234.7
Burrendong,13/11/1976,1204600,6660.4,1189
Burrendong,14/11/1976,1198800,6664.2,1135.7
Burrendong,15/11/1976,1192300,6599.1,1266.3
Burrendong,16/11/1976,1188200,6105.3,1750.8
Burrendong,17/11/1976,1183800,5979.4,585.6
Burrendong,18/11/1976,1176900,8192.9,0
Burrendong,19/11/1976,1170600,7352.9,0
Burrendong,20/11/1976,1165200,6317,0
Burrendong,21/11/1976,1159500,6555.3,0
Burrendong,22/11/1976,1153400,7091.4,0
Burrendong,23/11/1976,1146400,7654.7,0
Burrendong,24/11/1976,1139000,11118,0
Burrendong,25/11/1976,1135300,4342.1,0
Burrendong,26/11/1976,1132700,3188.4,0
Burrendong,27/11/1976,1129500,3691.4,0
Burrendong,28/11/1976,1126200,3884.3,0
Burrendong,29/11/1976,1121500,5101.5,0
Burrendong,30/11/1976,1116800,5156.7,0
Burrendong,01/12/1976,1111800,5223.3,0
Burrendong,02/12/1976,1106000,6007.6,0
Burrendong,03/12/1976,1098400,14786,0
Burrendong,04/12/1976,1090500,14846,0
Burrendong,05/12/1976,1082600,14873,0
Burrendong,06/12/1976,1076500,6199.5,0
Burrendong,07/12/1976,1070300,6226.8,0
Burrendong,08/12/1976,1064200,6267.3,0
Burrendong,09/12/1976,1057900,6280.3,0
Burrendong,10/12/1976,1051700,6306.8,0
Burrendong,11/12/1976,1046000,6277.4,0
Burrendong,12/12/1976,1040800,5535,0
Burrendong,13/12/1976,1035300,5600.8,0
Burrendong,14/12/1976,1029500,5848.2,0
Burrendong,15/12/1976,1023600,5846.2,0
Burrendong,16/12/1976,1017400,6190,0
Burrendong,17/12/1976,1011600,5837.8,0
Burrendong,18/12/1976,1005700,5884.2,0
Burrendong,19/12/1976,999460,6260.2,0
Burrendong,20/12/1976,993140,6292,0
Burrendong,21/12/1976,986750,6352.7,0
Burrendong,22/12/1976,980340,6365.3,0
Burrendong,23/12/1976,973810,6469.7,0
Burrendong,24/12/1976,969030,6478.5,0
Burrendong,25/12/1976,963470,5579.8,0
Burrendong,26/12/1976,957200,6304.5,0
Burrendong,27/12/1976,950930,6245.2,0
Burrendong,28/12/1976,944240,6633.6,0
Burrendong,29/12/1976,937400,6766.6,0
Burrendong,30/12/1976,929980,7349.2,0
Burrendong,31/12/1976,922430,7446.8,0
Burrendong,01/01/1977,914800,7537.1,0
Burrendong,02/01/1977,907010,7704.5,0
Burrendong,03/01/1977,899240,7670.5,0
Burrendong,04/01/1977,891440,7674.9,0
Burrendong,05/01/1977,883900,7407.3,0
Burrendong,06/01/1977,876340,7407.3,0
Burrendong,07/01/1977,868770,7411,0
Burrendong,08/01/1977,861170,7421.7,0
Burrendong,09/01/1977,853570,7427.7,0
Burrendong,10/01/1977,845950,7438.2,0
Burrendong,11/01/1977,838320,7443.5,0
Burrendong,12/01/1977,830910,7417.4,0
Burrendong,13/01/1977,823920,7008.2,0
Burrendong,14/01/1977,816710,7040.3,0
Burrendong,15/01/1977,810340,6746.1,0
Burrendong,16/01/1977,803470,6750.9,0
Burrendong,17/01/1977,796870,6928.5,0
Burrendong,18/01/1977,790000,6758.5,0
Burrendong,19/01/1977,782900,6994.2,0
Burrendong,20/01/1977,775430,7360.7,0
Burrendong,21/01/1977,767910,7369.2,0
Burrendong,22/01/1977,760360,7370.3,0
Burrendong,23/01/1977,752920,7261.8,0
Burrendong,24/01/1977,746100,7196.9,0
Burrendong,25/01/1977,740060,6424.8,0
Burrendong,26/01/1977,734600,6160.5,0
Burrendong,27/01/1977,728980,6203.8,0
Burrendong,28/01/1977,723300,6098.7,0
Burrendong,29/01/1977,717530,6046.4,0
Burrendong,30/01/1977,712430,5274.3,0
Burrendong,31/01/1977,707150,5368.7,0
Burrendong,01/02/1977,701960,5335.1,0
Burrendong,02/02/1977,697470,4575,0
Burrendong,03/02/1977,692920,4576.5,0
Burrendong,04/02/1977,688380,4539.9,0
Burrendong,05/02/1977,683800,4552.6,0
Burrendong,06/02/1977,679560,4546.9,0
Burrendong,07/02/1977,674970,4543.9,0
Burrendong,08/02/1977,670380,4554.3,0
Burrendong,09/02/1977,665750,4558.1,0
Burrendong,10/02/1977,661110,4559.4,0
Burrendong,11/02/1977,656440,4562.1,0
Burrendong,12/02/1977,651790,4540.6,0
Burrendong,13/02/1977,647110,4542.3,0
Burrendong,14/02/1977,642430,4545.4,0
Burrendong,15/02/1977,637750,4545.6,0
Burrendong,16/02/1977,633090,4534,0
Burrendong,17/02/1977,628420,4546.9,0
Burrendong,18/02/1977,623740,4551.6,0
Burrendong,19/02/1977,619200,4541.6,0
Burrendong,20/02/1977,614830,4210.4,0
Burrendong,21/02/1977,610540,4133.7,0
Burrendong,22/02/1977,608160,3324,0
Burrendong,23/02/1977,607800,1000.7,0
Burrendong,24/02/1977,606550,1222.6,0
Burrendong,25/02/1977,605520,1128.2,0
Burrendong,26/02/1977,604080,2122.3,0
Burrendong,27/02/1977,603100,1136.9,0
Burrendong,28/02/1977,602200,1007,0
Burrendong,01/03/1977,601540,1005.7,0
Burrendong,02/03/1977,600530,1304.7,0
Burrendong,03/03/1977,599770,992.31,0
Burrendong,04/03/1977,605440,0.78,0
Burrendong,05/03/1977,617110,521.66,0
Burrendong,06/03/1977,633000,0,0
Burrendong,07/03/1977,644380,0,0
Burrendong,08/03/1977,660910,0,0
Burrendong,09/03/1977,669420,0,0
Burrendong,10/03/1977,672250,0,0
Burrendong,11/03/1977,673880,162.88,0
Burrendong,12/03/1977,675040,123.61,0
Burrendong,13/03/1977,675650,398.43,0
Burrendong,14/03/1977,675890,571.61,0
Burrendong,15/03/1977,675920,616.48,0
Burrendong,16/03/1977,676780,672.17,0
Burrendong,17/03/1977,676500,769.07,0
Burrendong,18/03/1977,676020,868.98,0
Burrendong,19/03/1977,675590,771.86,0
Burrendong,20/03/1977,675110,775.91,0
Burrendong,21/03/1977,674570,779.96,0
Burrendong,22/03/1977,674110,658.68,0
Burrendong,23/03/1977,673950,311.57,0
Burrendong,24/03/1977,673840,229.56,0
Burrendong,25/03/1977,673700,237.35,0
Burrendong,26/03/1977,673800,240.76,0
Burrendong,27/03/1977,673590,253.33,0
Burrendong,28/03/1977,673420,215.34,0
Burrendong,29/03/1977,673210,220.99,0
Burrendong,30/03/1977,672960,246.55,0
Burrendong,31/03/1977,672620,332.5,0
Burrendong,01/04/1977,672360,343.01,0
Burrendong,02/04/1977,671870,563.21,0
Burrendong,03/04/1977,671320,607.24,0
Burrendong,04/04/1977,670580,801.96,0
Burrendong,05/04/1977,669690,940.86,0
Burrendong,06/04/1977,669560,939.2,0
Burrendong,07/04/1977,669760,936.36,0
Burrendong,08/04/1977,669850,934.55,0
Burrendong,09/04/1977,669640,870.05,0
Burrendong,10/04/1977,669270,778.4,0
Burrendong,11/04/1977,668770,788.87,0
Burrendong,12/04/1977,668190,782.98,0
Burrendong,13/04/1977,667510,819.47,0
Burrendong,14/04/1977,666830,800.34,0
Burrendong,15/04/1977,666100,818.87,0
Burrendong,16/04/1977,665330,844.56,0
Burrendong,17/04/1977,664520,863.5,0
Burrendong,18/04/1977,663700,868.2,0
Burrendong,19/04/1977,662850,882.18,0
Burrendong,20/04/1977,661980,887.48,0
Burrendong,21/04/1977,661100,887.38,0
Burrendong,22/04/1977,660200,892.53,0
Burrendong,23/04/1977,659340,852.82,0
Burrendong,24/04/1977,658490,833.25,0
Burrendong,25/04/1977,657660,793.75,0
Burrendong,26/04/1977,656830,795.86,0
Burrendong,27/04/1977,656160,634.56,0
Burrendong,28/04/1977,655480,625.95,0
Burrendong,29/04/1977,654930,510.01,0
Burrendong,30/04/1977,654370,510.22,0
Burrendong,01/05/1977,653920,494.34,0
Burrendong,02/05/1977,653470,489.68,0
Burrendong,03/05/1977,653020,491.38,0
Burrendong,04/05/1977,652570,491.61,0
Burrendong,05/05/1977,652110,493.06,0
Burrendong,06/05/1977,652030,489.66,0
Burrendong,07/05/1977,651810,489.28,0
Burrendong,08/05/1977,651370,488.15,0
Burrendong,09/05/1977,650940,484.79,0
Burrendong,10/05/1977,650500,480.69,0
Burrendong,11/05/1977,650070,479.43,0
Burrendong,12/05/1977,649700,476.91,0
Burrendong,13/05/1977,649280,474.42,0
Burrendong,14/05/1977,649890,461.41,0
Burrendong,15/05/1977,650320,236.97,0
Burrendong,16/05/1977,650720,191.53,0
Burrendong,17/05/1977,651120,66.7,0
Burrendong,18/05/1977,651560,0,0
Burrendong,19/05/1977,651980,0,0
Burrendong,20/05/1977,652470,0,0
Burrendong,21/05/1977,652940,0,0
Burrendong,22/05/1977,653350,0,0
Burrendong,23/05/1977,653680,0,0
Burrendong,24/05/1977,654130,0,0
Burrendong,25/05/1977,654280,80.16,0
Burrendong,26/05/1977,654320,133.32,0
Burrendong,27/05/1977,654280,169.74,0
Burrendong,28/05/1977,656070,0,0
Burrendong,29/05/1977,659470,0,0
Burrendong,30/05/1977,668510,0,0
Burrendong,31/05/1977,676870,0,0
Burrendong,01/06/1977,681140,0,0
Burrendong,02/06/1977,686160,0,0
Burrendong,03/06/1977,689490,0,0
Burrendong,04/06/1977,691690,0,0
Burrendong,05/06/1977,693210,0,0
Burrendong,06/06/1977,694380,0,0
Burrendong,07/06/1977,695340,0,0
Burrendong,08/06/1977,696140,0,0
Burrendong,09/06/1977,696930,0,0
Burrendong,10/06/1977,697550,0,0
Burrendong,11/06/1977,698250,0,0
Burrendong,12/06/1977,698800,0,0
Burrendong,13/06/1977,699320,0,0
Burrendong,14/06/1977,699810,0,0
Burrendong,15/06/1977,700300,0,0
Burrendong,16/06/1977,700850,0,0
Burrendong,17/06/1977,701310,0,0
Burrendong,18/06/1977,701810,0,0
Burrendong,19/06/1977,703910,0,0
Burrendong,20/06/1977,705920,0,0
Burrendong,21/06/1977,707720,0,0
Burrendong,22/06/1977,709060,0,0
Burrendong,23/06/1977,710120,0,0
Burrendong,24/06/1977,711230,0,0
Burrendong,25/06/1977,712020,0,0
Burrendong,26/06/1977,712810,0,0
Burrendong,27/06/1977,713450,0,0
Burrendong,28/06/1977,714020,0,0
Burrendong,29/06/1977,714610,0,0
Burrendong,30/06/1977,717970,0,0
Burrendong,01/07/1977,718720,2069.8,0
Burrendong,02/07/1977,721100,0,0
Burrendong,03/07/1977,720730,2462,0
Burrendong,04/07/1977,720190,2210.2,0
Burrendong,05/07/1977,719610,1790.8,0
Burrendong,06/07/1977,719260,1330.2,0
Burrendong,07/07/1977,719030,1095.3,0
Burrendong,08/07/1977,718820,982.39,0
Burrendong,09/07/1977,718620,896.29,0
Burrendong,10/07/1977,718420,812,0
Burrendong,11/07/1977,718240,729.27,0
Burrendong,12/07/1977,718060,666.99,0
Burrendong,13/07/1977,717930,549.69,0
Burrendong,14/07/1977,718320,0,0
Burrendong,15/07/1977,718670,0,0
Burrendong,16/07/1977,719030,0,0
Burrendong,17/07/1977,719370,0,0
Burrendong,18/07/1977,719720,0,0
Burrendong,19/07/1977,720070,0,0
Burrendong,20/07/1977,720390,0,0
Burrendong,21/07/1977,720700,0,0
Burrendong,22/07/1977,720980,0,0
Burrendong,23/07/1977,721220,0.14,0
Burrendong,24/07/1977,721570,0.2,0
Burrendong,25/07/1977,721810,0.14,0
Burrendong,26/07/1977,721800,353.9,0
Burrendong,27/07/1977,721720,384.74,0
Burrendong,28/07/1977,722000,423.68,0
Burrendong,29/07/1977,722050,483.56,0
Burrendong,30/07/1977,721980,561.28,0
Burrendong,31/07/1977,721910,517.8,0
Burrendong,01/08/1977,721690,559.26,0
Burrendong,02/08/1977,721580,493.81,0
Burrendong,03/08/1977,721850,0.24,0
Burrendong,04/08/1977,722120,0.25,0
Burrendong,05/08/1977,722360,0.25,0
Burrendong,06/08/1977,722340,390.54,0
Burrendong,07/08/1977,722360,213.05,0
Burrendong,08/08/1977,722600,0.24,0
Burrendong,09/08/1977,722830,0.25,0
Burrendong,10/08/1977,723020,29.6,0
Burrendong,11/08/1977,723120,75.52,0
Burrendong,12/08/1977,723450,81.92,0
Burrendong,13/08/1977,726430,0.21,0
Burrendong,14/08/1977,729580,0,0
Burrendong,15/08/1977,732310,0,0
Burrendong,16/08/1977,733730,395.74,0
Burrendong,17/08/1977,734510,492.69,0
Burrendong,18/08/1977,734870,627.85,0
Burrendong,19/08/1977,734900,753.41,0
Burrendong,20/08/1977,734810,735.35,0
Burrendong,21/08/1977,734600,759.72,0
Burrendong,22/08/1977,734480,601.7,0
Burrendong,23/08/1977,734380,494.09,0
Burrendong,24/08/1977,734240,487.02,0
Burrendong,25/08/1977,734210,347.75,0
Burrendong,26/08/1977,734260,237.22,0
Burrendong,27/08/1977,734070,460.35,0
Burrendong,28/08/1977,733950,373.97,0
Burrendong,29/08/1977,733740,452.02,0
Burrendong,30/08/1977,733420,541.78,0
Burrendong,31/08/1977,732850,773.11,0
Burrendong,01/09/1977,730290,2805.5,0
Burrendong,02/09/1977,728810,2023.7,0
Burrendong,03/09/1977,726820,3685.5,0
Burrendong,04/09/1977,724230,3596.9,0
Burrendong,05/09/1977,721900,3503.2,0
Burrendong,06/09/1977,719210,3748.3,0
Burrendong,07/09/1977,717010,3299.7,0
Burrendong,08/09/1977,714850,3192,0
Burrendong,09/09/1977,712480,3177.6,0
Burrendong,10/09/1977,710130,3173.7,0
Burrendong,11/09/1977,707710,3053.3,0
Burrendong,12/09/1977,705150,3039.3,0
Burrendong,13/09/1977,702770,2781.2,0
Burrendong,14/09/1977,700310,2959.7,0
Burrendong,15/09/1977,698090,2985.5,0
Burrendong,16/09/1977,695460,3014.5,0
Burrendong,17/09/1977,692790,3032.8,0
Burrendong,18/09/1977,690100,3033.4,0
Burrendong,19/09/1977,687340,3052.1,0
Burrendong,20/09/1977,684510,3078.3,0
Burrendong,21/09/1977,681620,3101.2,0
Burrendong,22/09/1977,678680,3124.8,0
Burrendong,23/09/1977,675680,3162.3,0
Burrendong,24/09/1977,672640,3184.9,0
Burrendong,25/09/1977,669560,3198.8,0
Burrendong,26/09/1977,666440,3205.4,0
Burrendong,27/09/1977,663300,3224.8,0
Burrendong,28/09/1977,660270,3233.5,0
Burrendong,29/09/1977,657380,3249.2,0
Burrendong,30/09/1977,654580,3238.9,0
Burrendong,01/10/1977,651630,3268,0
Burrendong,02/10/1977,648400,3403.2,0
Burrendong,03/10/1977,644670,3851.9,0
Burrendong,04/10/1977,640640,4117.7,0
Burrendong,05/10/1977,635510,5419.4,0
Burrendong,06/10/1977,630550,5412.2,0
Burrendong,07/10/1977,625370,5224.2,0
Burrendong,08/10/1977,620010,5383.7,0
Burrendong,09/10/1977,616100,3915.3,0
Burrendong,10/10/1977,612210,3865.1,0
Burrendong,11/10/1977,608260,3918.6,0
Burrendong,12/10/1977,604270,3931.6,0
Burrendong,13/10/1977,600010,4190.6,0
Burrendong,14/10/1977,595310,4631.4,0
Burrendong,15/10/1977,590390,4850.3,0
Burrendong,16/10/1977,585660,4860.2,0
Burrendong,17/10/1977,580730,4856.7,0
Burrendong,18/10/1977,575770,4865.7,0
Burrendong,19/10/1977,570780,4885.5,0
Burrendong,20/10/1977,565740,4927.8,0
Burrendong,21/10/1977,560700,4928.8,0
Burrendong,22/10/1977,555670,4933.3,0
Burrendong,23/10/1977,550890,4672.9,0
Burrendong,24/10/1977,546110,4661.6,0
Burrendong,25/10/1977,541590,4390.5,0
Burrendong,26/10/1977,537260,4200.5,0
Burrendong,27/10/1977,532920,4205.8,0
Burrendong,28/10/1977,528760,4037.1,0
Burrendong,29/10/1977,524680,3939.7,0
Burrendong,30/10/1977,521630,3233,0
Burrendong,31/10/1977,518310,3205.8,0
Burrendong,01/11/1977,514790,3252.5,0
Burrendong,02/11/1977,510940,3556,0
Burrendong,03/11/1977,507240,3536.8,0
Burrendong,04/11/1977,504370,2557.7,0
Burrendong,05/11/1977,501620,2449.1,0
Burrendong,06/11/1977,498780,2531.3,0
Burrendong,07/11/1977,495910,2567.3,0
Burrendong,08/11/1977,493060,2579.7,0
Burrendong,09/11/1977,490290,2586.2,0
Burrendong,10/11/1977,487690,2593.2,0
Burrendong,11/11/1977,485440,2621.8,0
Burrendong,12/11/1977,483500,2670.4,0
Burrendong,13/11/1977,481610,2669.6,0
Burrendong,14/11/1977,479640,2672.2,0
Burrendong,15/11/1977,477630,2656.6,0
Burrendong,16/11/1977,475450,2676.1,0
Burrendong,17/11/1977,473190,2678.4,0
Burrendong,18/11/1977,471410,2670.7,0
Burrendong,19/11/1977,469220,2646.6,0
Burrendong,20/11/1977,466450,3048.3,0
Burrendong,21/11/1977,463800,3039.8,0
Burrendong,22/11/1977,460590,3263.6,0
Burrendong,23/11/1977,457220,3316.4,0
Burrendong,24/11/1977,453460,3634.6,0
Burrendong,25/11/1977,449380,3895.1,0
Burrendong,26/11/1977,445290,3896.4,0
Burrendong,27/11/1977,440840,4299.9,0
Burrendong,28/11/1977,436370,4466.3,0
Burrendong,29/11/1977,431110,5645,0
Burrendong,30/11/1977,426120,5731.4,0
Burrendong,01/12/1977,421380,5517.2,0
Burrendong,02/12/1977,417170,5270.4,0
Burrendong,03/12/1977,412660,5255.5,0
Burrendong,04/12/1977,407770,5451,0
Burrendong,05/12/1977,402700,5532.7,0
Burrendong,06/12/1977,397430,5660,0
Burrendong,07/12/1977,392200,5551.8,0
Burrendong,08/12/1977,386890,5557,0
Burrendong,09/12/1977,381490,5569.6,0
Burrendong,10/12/1977,376140,5591.1,0
Burrendong,11/12/1977,370700,5549.6,0
Burrendong,12/12/1977,365040,5539.3,0
Burrendong,13/12/1977,359470,5392.1,0
Burrendong,14/12/1977,353860,5423.1,0
Burrendong,15/12/1977,348320,5418.7,0
Burrendong,16/12/1977,342790,5579.8,0
Burrendong,17/12/1977,337600,5593.2,0
Burrendong,18/12/1977,332730,5624.8,0
Burrendong,19/12/1977,327910,5626.8,0
Burrendong,20/12/1977,323020,5625.8,0
Burrendong,21/12/1977,318060,5625.8,0
Burrendong,22/12/1977,312960,5625.8,0
Burrendong,23/12/1977,307710,5708.5,0
Burrendong,24/12/1977,302350,5754.3,0
Burrendong,25/12/1977,296710,5982.3,0
Burrendong,26/12/1977,291080,6100.2,0
Burrendong,27/12/1977,285160,6108.2,0
Burrendong,28/12/1977,279110,6238.5,0
Burrendong,29/12/1977,273080,6314.7,0
Burrendong,30/12/1977,268230,6844,0
Burrendong,31/12/1977,263540,6878.6,0
Burrendong,01/01/1978,258910,6862.6,0
Burrendong,02/01/1978,254460,6599.5,0
Burrendong,03/01/1978,250230,6533.3,0
Burrendong,04/01/1978,245950,6506.1,0
Burrendong,05/01/1978,241590,6263.7,0
Burrendong,06/01/1978,237400,6246.4,0
Burrendong,07/01/1978,232950,6108.3,0
Burrendong,08/01/1978,228540,6149.1,0
Burrendong,09/01/1978,224410,6231.9,0
Burrendong,10/01/1978,221820,4979.7,0
Burrendong,11/01/1978,218030,6273.8,0
Burrendong,12/01/1978,213810,5850.5,0
Burrendong,13/01/1978,209120,6286,0
Burrendong,14/01/1978,204850,5940.5,0
Burrendong,15/01/1978,200680,6052.3,0
Burrendong,16/01/1978,200780,6185.5,0
Burrendong,17/01/1978,198960,6010.7,0
Burrendong,18/01/1978,195490,6229.4,0
Burrendong,19/01/1978,194410,4610.5,0
Burrendong,20/01/1978,194360,2896.1,0
Burrendong,21/01/1978,193850,3088,0
Burrendong,22/01/1978,190510,5250.1,0
Burrendong,23/01/1978,186620,5537.3,0
Burrendong,24/01/1978,201430,2487.6,0
Burrendong,25/01/1978,224350,0,0
Burrendong,26/01/1978,239390,0,0
Burrendong,27/01/1978,245200,0.85,0
Burrendong,28/01/1978,251180,367.74,0
Burrendong,29/01/1978,269600,9.92,0
Burrendong,30/01/1978,290180,10.85,0
Burrendong,31/01/1978,305000,10.86,0
Burrendong,01/02/1978,314890,6.82,0
Burrendong,02/02/1978,320810,885.85,0
Burrendong,03/02/1978,324850,728.02,0
Burrendong,04/02/1978,326980,1493.6,0
Burrendong,05/02/1978,327830,1999.8,0
Burrendong,06/02/1978,327990,2507.1,0
Burrendong,07/02/1978,327930,2697.6,0
Burrendong,08/02/1978,327460,2893,0
Burrendong,09/02/1978,326020,3593.4,0
Burrendong,10/02/1978,324100,3823.4,0
Burrendong,11/02/1978,321880,3871.5,0
Burrendong,12/02/1978,319460,3884.6,0
Burrendong,13/02/1978,317110,3675.2,0
Burrendong,14/02/1978,314740,3601,0
Burrendong,15/02/1978,312200,3652,0
Burrendong,16/02/1978,309490,3694.5,0
Burrendong,17/02/1978,306630,3727.3,0
Burrendong,18/02/1978,303550,3796.5,0
Burrendong,19/02/1978,300180,4006.6,0
Burrendong,20/02/1978,297030,3705.2,0
Burrendong,21/02/1978,293840,3741.6,0
Burrendong,22/02/1978,291020,3383.4,0
Burrendong,23/02/1978,288580,3114.9,0
Burrendong,24/02/1978,286510,3119.9,0
Burrendong,25/02/1978,285120,2786.5,0
Burrendong,26/02/1978,283920,2636.2,0
Burrendong,27/02/1978,283670,1613.9,0
Burrendong,28/02/1978,283630,1514.4,0
Burrendong,01/03/1978,283270,1534,0
Burrendong,02/03/1978,282530,1806.2,0
Burrendong,03/03/1978,281690,1811.3,0
Burrendong,04/03/1978,280770,1814.9,0
Burrendong,05/03/1978,279780,1818.4,0
Burrendong,06/03/1978,278690,1818.5,0
Burrendong,07/03/1978,277470,1818.5,0
Burrendong,08/03/1978,276140,1821.5,0
Burrendong,09/03/1978,275010,1549.7,0
Burrendong,10/03/1978,273710,1708.9,0
Burrendong,11/03/1978,272380,1805,0
Burrendong,12/03/1978,270970,1816.8,0
Burrendong,13/03/1978,269690,1816.7,0
Burrendong,14/03/1978,269990,1790.6,0
Burrendong,15/03/1978,270670,1045,0
Burrendong,16/03/1978,270720,1573.9,0
Burrendong,17/03/1978,270910,1200.6,0
Burrendong,18/03/1978,270690,1543.5,0
Burrendong,19/03/1978,270140,1687.5,0
Burrendong,20/03/1978,269680,1734.3,0
Burrendong,21/03/1978,280400,1215.2,0
Burrendong,22/03/1978,307580,922.34,0
Burrendong,23/03/1978,327800,2373.1,0
Burrendong,24/03/1978,341250,4689.9,0
Burrendong,25/03/1978,345960,4364.8,0
Burrendong,26/03/1978,349750,4712.4,0
Burrendong,27/03/1978,351910,4742.4,0
Burrendong,28/03/1978,351830,4732.5,0
Burrendong,29/03/1978,350000,4935.5,0
Burrendong,30/03/1978,350170,3613.2,0
Burrendong,31/03/1978,354960,3776.4,0
Burrendong,01/04/1978,366300,0,0
Burrendong,02/04/1978,376210,0,0
Burrendong,03/04/1978,381410,0,0
Burrendong,04/04/1978,385610,0,0
Burrendong,05/04/1978,389130,0,0
Burrendong,06/04/1978,391830,217.05,0
Burrendong,07/04/1978,393930,359.12,0
Burrendong,08/04/1978,395580,512.54,0
Burrendong,09/04/1978,396920,570.77,0
Burrendong,10/04/1978,398030,624.46,0
Burrendong,11/04/1978,398970,644.26,0
Burrendong,12/04/1978,399760,628.4,0
Burrendong,13/04/1978,400310,640.86,0
Burrendong,14/04/1978,400680,668.69,0
Burrendong,15/04/1978,400900,671.24,0
Burrendong,16/04/1978,401060,676.77,0
Burrendong,17/04/1978,401190,682.27,0
Burrendong,18/04/1978,401270,693.55,0
Burrendong,19/04/1978,401340,696.11,0
Burrendong,20/04/1978,401370,705.95,0
Burrendong,21/04/1978,401360,705.85,0
Burrendong,22/04/1978,401230,710.07,0
Burrendong,23/04/1978,401190,679.24,0
Burrendong,24/04/1978,401050,678.83,0
Burrendong,25/04/1978,400900,656.02,0
Burrendong,26/04/1978,400810,661.64,0
Burrendong,27/04/1978,400630,636.02,0
Burrendong,28/04/1978,400440,626.09,0
Burrendong,29/04/1978,400360,509.71,0
Burrendong,30/04/1978,400270,506.91,0
Burrendong,01/05/1978,400230,495.51,0
Burrendong,02/05/1978,400270,435.72,0
Burrendong,03/05/1978,400280,435.85,0
Burrendong,04/05/1978,400280,438.57,0
Burrendong,05/05/1978,400270,433.49,0
Burrendong,06/05/1978,400250,431.4,0
Burrendong,07/05/1978,400230,430.14,0
Burrendong,08/05/1978,400200,425.9,0
Burrendong,09/05/1978,400190,420.45,0
Burrendong,10/05/1978,400960,410.11,0
Burrendong,11/05/1978,403270,343.41,0
Burrendong,12/05/1978,407490,0,0
Burrendong,13/05/1978,412400,0,0
Burrendong,14/05/1978,415150,0,0
Burrendong,15/05/1978,417060,61.76,0
Burrendong,16/05/1978,418470,151.44,0
Burrendong,17/05/1978,419540,211.38,0
Burrendong,18/05/1978,420400,228.78,0
Burrendong,19/05/1978,432500,149.85,0
Burrendong,20/05/1978,450290,0,0
Burrendong,21/05/1978,466840,0,0
Burrendong,22/05/1978,472100,0,0
Burrendong,23/05/1978,476100,0,0
Burrendong,24/05/1978,479140,0,0
Burrendong,25/05/1978,481580,0,0
Burrendong,26/05/1978,483570,0,0
Burrendong,27/05/1978,485230,0,0
Burrendong,28/05/1978,486650,0,0
Burrendong,29/05/1978,487910,0,0
Burrendong,30/05/1978,489040,0,0
Burrendong,31/05/1978,532320,0,0
Burrendong,01/06/1978,586890,0,0
Burrendong,02/06/1978,652330,0,0
Burrendong,03/06/1978,715130,0,0
Burrendong,04/06/1978,756050,0,0
Burrendong,05/06/1978,779690,0,0
Burrendong,06/06/1978,795610,0,0
Burrendong,07/06/1978,809530,0,0
Burrendong,08/06/1978,822230,0,0
Burrendong,09/06/1978,833090,0,0
Burrendong,10/06/1978,842410,0,0
Burrendong,11/06/1978,849830,0,0
Burrendong,12/06/1978,857020,0,0
Burrendong,13/06/1978,863460,0,0
Burrendong,14/06/1978,869320,0,0
Burrendong,15/06/1978,876760,0,0
Burrendong,16/06/1978,887930,0,0
Burrendong,17/06/1978,899170,0,0
Burrendong,18/06/1978,907580,0,0
Burrendong,19/06/1978,914390,0,0
Burrendong,20/06/1978,920930,0,0
Burrendong,21/06/1978,926170,0,0
Burrendong,22/06/1978,930590,0,0
Burrendong,23/06/1978,934350,0,0
Burrendong,24/06/1978,937590,0,0
Burrendong,25/06/1978,940590,0,0
Burrendong,26/06/1978,943280,0,0
Burrendong,27/06/1978,945830,0,0
Burrendong,28/06/1978,948300,0,0
Burrendong,29/06/1978,950590,0,0
Burrendong,30/06/1978,952910,0,0
Burrendong,01/07/1978,955190,0,0
Burrendong,02/07/1978,963630,0,0
Burrendong,03/07/1978,999370,0,0
Burrendong,04/07/1978,1047600,0,0
Burrendong,05/07/1978,1080800,0,0
Burrendong,06/07/1978,1100200,0,0
Burrendong,07/07/1978,1115100,0,0
Burrendong,08/07/1978,1127300,0,0
Burrendong,09/07/1978,1137100,0,0
Burrendong,10/07/1978,1145200,0,0
Burrendong,11/07/1978,1152000,0,0
