Basin_name,Category,AL,WaterType,purpose_des,WSP,WS,ShareComponent,Purpose,Long,Lat
Macquarie,AQUIFER,80AL715615,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,200,Z2,149.0523182,-32.94951973
Macquarie,AQUIFER,80AL715705,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,3,Z2,148.9426261,-32.55057787
Macquarie,AQUIFER,80AL715742,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,50,Z2,148.8444627,-33.07672025
Macquarie,AQUIFER,80AL715760,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,19,Z2,149.6028506,-32.55127442
Macquarie,AQUIFER,80AL715774,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,19,Z2,149.0215851,-33.26787629
Macquarie,AQUIFER,80AL715824,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,5,Z2,149.5295613,-32.33237443
Macquarie,AQUIFER,80AL718411,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,232,Z2,148.0473241,-32.90828643
Macquarie,AQUIFER,80AL719290,GW,DOMESTIC,AQUIFER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,1183,J,148.3953982,-32.17398459
Macquarie,AQUIFER,80AL719344,GW,DOMESTIC,AQUIFER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,31,J,148.4196484,-32.19692307
Macquarie,AQUIFER,80AL719433,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN POROUS ROCK GROUNDWATER SOURCES 2011,50,Z2,149.8593038,-31.92095384
Macquarie,AQUIFER,80AL723438,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,27,Z2,149.117973,-33.21280599
Macquarie,AQUIFER,80AL723442,GW,MAKE UP ALLOCATION,AQUIFER,NSW MURRAY DARLING BASIN FRACTURED ROCK GROUNDWATER SOURCES 2011,40,Z2,149.081887,-33.27685234
Manning,UNREGULATED RIVER,20AL204374,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,33,K,151.9469038,-32.10730418
Manning,UNREGULATED RIVER,20AL204376,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,105,K,151.9450878,-32.10393326
Manning,UNREGULATED RIVER,20AL204378,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,30,I,152.056574,-32.10159229
Manning,UNREGULATED RIVER,20AL204380,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,130,I,151.9298338,-32.13236562
Manning,UNREGULATED RIVER,20AL204382,UNREG,AUGMENTATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,126,L,151.9658404,-32.05112375
Manning,UNREGULATED RIVER,20AL204384,UNREG,CONSERVATION OF WATER,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,116,W,151.9738544,-32.08470219
Manning,UNREGULATED RIVER,20AL204386,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,75,K,151.9616156,-32.07536492
Manning,UNREGULATED RIVER,20AL204388,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,31.5,I,151.9750916,-32.02982785
Manning,UNREGULATED RIVER,20AL204390,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,25,I,151.9659359,-31.99738565
Manning,DOMESTIC AND STOCK,20AL204395,UNREG,INDUSTRIAL,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,2,E,151.941295,-32.14328713
Manning,UNREGULATED RIVER,20AL204396,UNREG,INDUSTRIAL,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,77,E,151.941295,-32.14328713
Manning,UNREGULATED RIVER,20AL204398,UNREG,STOCK,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,29,C,151.954892,-32.04146258
Manning,UNREGULATED RIVER,20AL204400,UNREG,CONSERVATION OF WATER,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,177,W,151.9735971,-32.02235528
Manning,UNREGULATED RIVER,20AL204402,UNREG,CONSERVATION OF WATER,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,90,W,151.8985893,-32.1554617
Manning,UNREGULATED RIVER,20AL204410,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,133,I,151.9856659,-32.10607799
Manning,UNREGULATED RIVER,20AL204438,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,10,I,151.8130976,-31.94393356
Manning,DOMESTIC AND STOCK[STOCK],20AL204440,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,3.5,I,151.9273821,-31.93184254
Manning,UNREGULATED RIVER,20AL204441,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,219,I,151.9273821,-31.93184254
Manning,UNREGULATED RIVER,20AL204443,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,180,I,151.92341,-31.92866053
Manning,UNREGULATED RIVER,20AL204445,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,25,I,151.8636577,-31.90866338
Manning,UNREGULATED RIVER,20AL204447,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,140,I,151.9703522,-31.9602452
Manning,UNREGULATED RIVER,20AL204449,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,87,I,151.8564356,-31.90344751
Manning,DOMESTIC AND STOCK,20AL204451,UNREG,STOCK,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,4.5,C,151.871246,-31.90647573
Manning,UNREGULATED RIVER,20AL204452,UNREG,STOCK,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,114,C,151.871246,-31.90647573
Manning,UNREGULATED RIVER,20AL204454,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,25,I,151.8945547,-31.92677083
Manning,UNREGULATED RIVER,20AL204456,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,I,151.8891697,-31.9303684
Manning,UNREGULATED RIVER,20AL204458,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,I,151.8976806,-31.92098835
Manning,UNREGULATED RIVER,20AL204460,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,187,I,151.933546,-31.93762292
Manning,UNREGULATED RIVER,20AL204462,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,I,151.8812314,-31.8949267
Manning,UNREGULATED RIVER,20AL204464,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,100,I,151.9028828,-31.91489898
Manning,UNREGULATED RIVER,20AL204466,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,40,I,151.8533569,-31.9027071
Manning,UNREGULATED RIVER,20AL204468,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,60,I,151.8820295,-31.89450973
Manning,UNREGULATED RIVER,20AL204470,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,60,I,151.8097606,-31.88843178
Manning,UNREGULATED RIVER,20AL204472,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,120,I,151.9185002,-31.94143794
Manning,UNREGULATED RIVER,20AL204474,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,43,K,151.7885774,-31.94449585
Manning,DOMESTIC AND STOCK[DOMESTIC],20AL204476,UNREG,DOMESTIC,DOMESTIC AND STOCK[DOMESTIC],LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,1,J,151.9283311,-31.91933812
Manning,UNREGULATED RIVER,20AL204478,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,16,I,151.8066585,-31.89202917
Manning,UNREGULATED RIVER,20AL204480,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,1,I,151.8140059,-31.89460581
Manning,UNREGULATED RIVER,20AL204482,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,4,I,151.8066059,-31.90102271
Manning,UNREGULATED RIVER,20AL204484,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,4,I,151.8155639,-31.90422782
Manning,UNREGULATED RIVER,20AL204532,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,30,I,152.2936651,-31.82121258
Manning,UNREGULATED RIVER,20AL204664,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,81,I,152.2961124,-31.76180854
Manning,UNREGULATED RIVER,20AL204666,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,14,I,152.2801622,-31.70517933
Manning,UNREGULATED RIVER,20AL204668,UNREG,INDUSTRIAL,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,12,E,152.2808339,-31.70702359
Manning,UNREGULATED RIVER,20AL204670,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,10,I,152.3158283,-31.65237156
Manning,UNREGULATED RIVER,20AL204672,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,65,K,152.3272811,-31.782637
Manning,UNREGULATED RIVER,20AL204674,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,80,K,152.3072213,-31.80850324
Manning,UNREGULATED RIVER,20AL204676,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,201,I,152.3132002,-31.85855228
Manning,UNREGULATED RIVER,20AL204678,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,112,I,152.2543514,-31.80636407
Manning,UNREGULATED RIVER,20AL204680,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,140,I,152.321917,-31.85185079
Manning,UNREGULATED RIVER,20AL204682,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,145,K,152.3246186,-31.85243354
Manning,UNREGULATED RIVER,20AL204684,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,60,I,152.3266428,-31.86041949
Manning,UNREGULATED RIVER,20AL204686,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,75,I,152.2846153,-31.71070776
Manning,UNREGULATED RIVER,20AL204688,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,70,I,152.321966,-31.74966999
Manning,UNREGULATED RIVER,20AL204690,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,75,I,152.3250299,-31.86127702
Manning,UNREGULATED RIVER,20AL204692,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,84,I,152.3242334,-31.77472675
Manning,UNREGULATED RIVER,20AL204694,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,20,I,152.2842364,-31.68583219
Manning,UNREGULATED RIVER,20AL204696,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,33,I,152.2552477,-31.79867377
Manning,UNREGULATED RIVER,20AL204698,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,82,I,152.2397902,-31.79000272
Manning,DOMESTIC AND STOCK,20AL204700,UNREG,DOMESTIC,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,5,J,152.3530265,-31.6890957
Manning,UNREGULATED RIVER,20AL204702,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,153,I,152.2430924,-31.81639294
Manning,UNREGULATED RIVER,20AL204704,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,39,I,152.2217965,-31.78437271
Manning,UNREGULATED RIVER,20AL204706,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,20,I,152.3327278,-31.7963157
Manning,UNREGULATED RIVER,20AL204710,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,28,I,152.2348568,-31.78751925
Manning,UNREGULATED RIVER,20AL204712,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,47,K,152.2284622,-31.78804903
Manning,UNREGULATED RIVER,20AL204714,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,92,I,152.3032825,-31.86170104
Manning,DOMESTIC AND STOCK,20AL204716,UNREG,DOMESTIC,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,5,J,152.2319854,-31.71059107
Manning,UNREGULATED RIVER,20AL204718,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,80,I,152.2674473,-31.82963501
Manning,UNREGULATED RIVER,20AL204720,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,20,I,152.3077671,-31.84720958
Manning,UNREGULATED RIVER,20AL204722,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,I,152.3237497,-31.89471369
Manning,UNREGULATED RIVER,20AL204725,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,8.5,I,152.2449943,-31.74488863
Manning,UNREGULATED RIVER,20AL204727,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,8.5,I,152.2422894,-31.74646042
Manning,UNREGULATED RIVER,20AL204735,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,60,I,151.8657485,-31.74822078
Manning,UNREGULATED RIVER,20AL204737,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,I,151.6395334,-31.73933956
Manning,UNREGULATED RIVER,20AL204739,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,250,I,151.9032603,-31.77853636
Manning,UNREGULATED RIVER,20AL204743,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,210,I,151.8453675,-31.74100106
Manning,UNREGULATED RIVER,20AL204777,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,62,I,151.832932,-32.02938394
Manning,DOMESTIC AND STOCK[DOMESTIC],20AL204822,UNREG,DOMESTIC,DOMESTIC AND STOCK[DOMESTIC],LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,1,J,151.8733591,-32.04090856
Manning,UNREGULATED RIVER,20AL204824,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,132,I,151.8731922,-32.03983358
Manning,UNREGULATED RIVER,20AL204826,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,25,I,151.9024087,-31.99570629
Manning,DOMESTIC AND STOCK,20AL204828,UNREG,DOMESTIC,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,5,J,151.9039795,-31.97844446
Manning,UNREGULATED RIVER,20AL204830,UNREG,AQUACULTURE,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,116,T1,151.9519704,-31.978065
Manning,DOMESTIC AND STOCK,20AL204832,UNREG,FARMING,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,5,K,151.9062968,-31.96153179
Manning,UNREGULATED RIVER,20AL204833,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,155,K,151.9062968,-31.96153179
Manning,UNREGULATED RIVER,20AL204835,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,565,I,151.9232674,-31.96084692
Manning,UNREGULATED RIVER,20AL204837,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,I,152.0281633,-31.91672196
Manning,DOMESTIC AND STOCK,20AL204839,UNREG,CONSERVATION OF WATER,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,4.5,W,151.936263,-31.9515564
Manning,UNREGULATED RIVER,20AL204840,UNREG,CONSERVATION OF WATER,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,26.5,W,151.936263,-31.9515564
Manning,DOMESTIC AND STOCK,20AL204842,UNREG,DOMESTIC,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,5,J,151.902438,-31.98524207
Manning,UNREGULATED RIVER,20AL204843,UNREG,DOMESTIC,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,J,151.902438,-31.98524207
Manning,UNREGULATED RIVER,20AL204845,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,271,K,151.9016211,-32.00139177
Manning,DOMESTIC AND STOCK,20AL204847,UNREG,IRRIGATION,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,5,I,151.8998197,-31.97049695
Manning,UNREGULATED RIVER,20AL204848,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,145,I,151.8998197,-31.97049695
Manning,UNREGULATED RIVER,20AL204850,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,I,151.9268462,-31.9579273
Manning,UNREGULATED RIVER,20AL204858,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,332,I,151.9334085,-31.96142869
Manning,UNREGULATED RIVER,20AL204860,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,280,I,151.9233786,-31.96310315
Manning,UNREGULATED RIVER,20AL204862,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,180,I,152.0455739,-31.91045779
Manning,UNREGULATED RIVER,20AL204864,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,202,I,151.9351181,-31.96641371
Manning,UNREGULATED RIVER,20AL204866,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,79,I,151.9929781,-31.96101308
Manning,UNREGULATED RIVER,20AL204868,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,50,I,151.8586773,-32.04541401
Manning,UNREGULATED RIVER,20AL204870,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,100,I,151.8432333,-32.03039848
Manning,UNREGULATED RIVER,20AL204872,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,445,I,151.8580322,-32.0368022
Manning,UNREGULATED RIVER,20AL204874,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,60,I,151.9028,-31.98773502
Manning,UNREGULATED RIVER,20AL204876,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,80,I,151.9157303,-31.96379583
Manning,UNREGULATED RIVER,20AL204878,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,95,I,151.8722288,-32.03980697
Manning,UNREGULATED RIVER,20AL204880,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,119,I,151.9549516,-31.97836924
Manning,UNREGULATED RIVER,20AL204882,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,186,I,151.9899733,-31.96097116
Manning,UNREGULATED RIVER,20AL204884,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,285,I,151.9058758,-31.9631249
Manning,UNREGULATED RIVER,20AL204886,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,11,I,152.0026582,-31.96219911
Manning,UNREGULATED RIVER,20AL204888,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,355,I,151.8894161,-32.03114517
Manning,DOMESTIC AND STOCK[DOMESTIC],20AL204890,UNREG,DOMESTIC,DOMESTIC AND STOCK[DOMESTIC],LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,1,J,151.9047016,-31.98804013
Manning,UNREGULATED RIVER,20AL204892,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,250,I,151.9996534,-31.93970347
Manning,UNREGULATED RIVER,20AL204894,UNREG,FARMING,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,315,K,151.9813209,-31.96831748
Manning,UNREGULATED RIVER,20AL204896,UNREG,HORTICULTURE,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,75,M,151.8518002,-32.04482869
Manning,UNREGULATED RIVER,20AL204900,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,112,I,151.949076,-31.97572262
Manning,UNREGULATED RIVER,20AL204904,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,10,I,152.0229582,-31.91984853
Manning,DOMESTIC AND STOCK,20AL204906,UNREG,DOMESTIC,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,4,J,151.8654182,-32.02526752
Manning,UNREGULATED RIVER,20AL204907,UNREG,DOMESTIC,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,20,J,151.8654182,-32.02526752
Manning,DOMESTIC AND STOCK,20AL204909,UNREG,DOMESTIC,DOMESTIC AND STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,4,J,151.8944515,-32.02012938
Manning,UNREGULATED RIVER,20AL204911,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,200,I,151.9009931,-32.00699744
Manning,UNREGULATED RIVER,20AL204913,UNREG,IRRIGATION,UNREGULATED RIVER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,350,I,151.8824375,-32.04683452
